1680828948.85	0.0	0.0	0.0	0.0	0.0	0.0
1680828948.85	0.0	0.0	0.0	0.0	0.0	0.000356109463227
1680828948.86	0.000356109463227	0.0	0.0	0.000356109463227	0.0	0.0
1680828948.86	0.0	0.000356109463227	0.0	0.000356109463227	0.0	0.0
1680828948.87	-0.000356109463227	0.000356109463227	0.0	0.0	0.0	0.0
1680828948.87	-0.000356109463227	-0.000356109463227	0.0	0.0	0.0	0.000356109463227
1680828948.88	0.0	-0.000356109463227	0.0	0.0	0.0	0.0
1680828948.88	0.0	0.000356109463227	0.0	0.0	0.000356109463227	0.000356109463227
1680828948.89	-0.000356109463227	0.000356109463227	0.0	0.0	0.0	0.000356109463227
1680828948.89	0.0	-0.000356109463227	0.0	0.0	0.0	0.0
1680828948.9	0.0	0.0	0.0	0.0	0.0	0.0
1680828948.9	0.0	0.0	0.0	0.0	0.0	0.000356109463227
1680828948.91	0.0	0.0	-0.000356109463227	0.0	0.0	0.0
1680828948.91	0.0	0.0	0.0	0.0	0.0	0.0
1680828948.92	0.0	0.0	0.0	-0.000356109463227	0.0	0.0
1680828948.92	0.0	0.000356109463227	0.000356109463227	0.0	0.0	0.0
1680828948.93	0.000356109463227	0.0	0.000356109463227	0.0	-0.000356109463227	0.0
1680828948.93	0.0	-0.000356109463227	0.0	0.0	0.0	0.0
1680828948.94	0.0	-0.000356109463227	0.0	-0.000356109463227	0.0	0.0
1680828948.94	0.0	0.0	0.0	0.0	0.0	0.0
1680828948.95	0.0	-0.000356109463227	-0.000356109463227	0.0	0.0	0.0
1680828948.95	0.0	-0.000356109463227	0.0	0.0	0.0	0.0
1680828948.96	0.0	0.0	0.0	0.0	0.0	-0.000356109463227
1680828948.96	0.0	-0.000356109463227	0.0	0.0	0.0	0.0
1680828948.97	0.0	-0.000356109463227	-0.000356109463227	-0.000356109463227	0.0	0.000356109463227
1680828948.97	0.0	-0.000356109463227	0.0	0.0	-0.000356109463227	-0.000356109463227
1680828948.98	0.000356109463227	0.0	0.0	-0.000356109463227	0.0	0.000356109463227
1680828948.98	0.000356109463227	-0.000356109463227	0.0	0.0	0.0	0.0
1680828948.99	0.0	0.000356109463227	0.0	-0.000356109463227	0.0	0.0
1680828948.99	0.0	0.000356109463227	0.000356109463227	0.0	0.0	0.000356109463227
1680828949.0	0.0	0.0	0.000356109463227	-0.000356109463227	0.0	0.0
1680828949.0	0.0	-0.000356109463227	-0.000356109463227	0.0	0.0	0.0
1680828949.01	0.0	0.0	0.0	0.0	0.0	0.0
1680828949.01	0.0	0.0	0.0	0.0	0.000356109463227	0.0
1680828949.02	0.0	0.0	0.0	0.0	0.0	0.0
1680828949.02	0.0	0.0	0.0	-0.000356109463227	0.0	0.0
1680828949.03	0.0	0.000356109463227	0.0	0.0	0.0	0.0
1680828949.03	0.0	-0.000356109463227	0.0	0.000356109463227	0.0	-0.000356109463227
1680828949.04	-0.000356109463227	0.0	0.000356109463227	0.0	0.0	0.0
1680828949.04	0.0	-0.000356109463227	0.0	-0.000356109463227	0.0	0.0
1680828949.05	0.0	0.0	-0.000356109463227	0.0	0.0	0.0
1680828949.05	0.0	0.0	-0.000356109463227	0.0	0.0	0.0
1680828949.06	0.0	0.000356109463227	0.0	0.0	0.0	0.0
1680828949.06	0.0	0.0	0.0	0.000356109463227	0.0	-0.000356109463227
1680828949.07	0.0	0.0	0.0	0.000356109463227	0.0	-0.000356109463227
1680828949.07	0.000356109463227	0.0	0.0	0.000356109463227	0.0	0.0
1680828949.08	0.0	0.000356109463227	0.0	0.0	0.0	0.0
1680828949.08	0.0	0.0	0.0	-0.000356109463227	0.0	0.0
1680828949.09	0.0	0.000356109463227	0.0	0.0	0.0	-0.000356109463227
1680828949.09	0.0	0.000356109463227	0.0	0.0	-0.000356109463227	-0.000356109463227
1680828949.1	0.000356109463227	0.0	0.000356109463227	0.0	0.0	0.0
1680828949.1	-0.000356109463227	0.0	0.0	0.0	0.0	0.000356109463227
1680828949.11	0.0	0.0	0.0	-0.000356109463227	0.0	0.0
1680828949.11	0.0	0.000356109463227	0.0	0.0	0.0	0.0
1680828949.12	0.0	0.0	0.0	0.0	0.0	-0.000356109463227
1680828949.12	0.0	0.000356109463227	-0.000356109463227	0.000356109463227	0.0	0.000356109463227
1680828949.13	0.0	-0.000356109463227	0.0	0.0	0.0	0.0
1680828949.13	0.0	0.0	0.0	0.0	0.0	0.0
1680828949.14	0.0	0.0	0.0	0.0	0.0	0.0
1680828949.14	0.0	-0.000356109463227	0.0	-0.000356109463227	0.0	0.0
1680828949.15	0.0	0.000356109463227	0.0	0.0	0.0	0.0
1680828949.15	-0.000356109463227	0.0	0.0	0.0	0.0	0.0
1680828949.16	-0.000356109463227	-0.000356109463227	0.0	0.0	0.0	0.0
1680828949.16	0.000356109463227	0.000356109463227	0.0	0.0	0.0	0.0
1680828949.17	0.0	0.0	0.0	0.0	0.0	0.000356109463227
1680828949.17	0.000356109463227	0.000356109463227	0.0	0.0	0.0	0.0
1680828949.18	0.000356109463227	0.000356109463227	0.0	-0.000356109463227	-0.000356109463227	0.0
1680828949.18	0.0	0.0	-0.000356109463227	0.0	0.0	0.000356109463227
1680828949.19	0.0	0.0	0.0	0.000356109463227	0.0	0.0
1680828949.19	0.000356109463227	0.000356109463227	-0.000356109463227	0.000356109463227	0.0	0.0
1680828949.2	0.0	0.0	0.0	0.0	0.0	0.0
1680828949.2	0.0	0.000356109463227	0.0	0.0	0.0	0.0
1680828949.21	0.0	-0.000356109463227	0.000356109463227	0.0	0.0	-0.000356109463227
1680828949.21	0.000356109463227	0.0	0.0	0.0	0.0	0.0
1680828949.22	0.0	0.000356109463227	0.0	0.0	0.0	0.0
1680828949.22	0.0	-0.000356109463227	0.0	0.0	0.0	-0.000356109463227
1680828949.23	0.0	0.000356109463227	0.0	0.000356109463227	0.0	0.0
1680828949.23	-0.000356109463227	-0.000356109463227	0.0	-0.000356109463227	0.000356109463227	0.0
